"Date"," General government debt, % of GDP: net JPY","General government debt, % of GDP: net GBP","General government balance, % of GDP: overall JPY"," General government balance, % of GDP: overall GBP","Main producer price index: %oya, 3mma GBP","Main producer price index: %oya, 3mma Japan"," Merchandise trade balance ratio change (sa): 3M/3M Japan"," Merchandise trade balance ratio change (sa): 3M/3M GBP"," Generic government bond returns: 5-year maturity Japan","Generic government bond returns: 5-year maturity GBP"
12-Feb-01,60.4,34.2,-8.21,5.85,1.82831,-1.23394,-0.13743,-0.12457,N/A,N/A
13-Feb-01,60.4,34.2,-8.21,5.85,1.82831,-1.23394,-0.13743,-0.12457,N/A,N/A
14-Feb-01,60.4,34.2,-8.21,5.85,1.82831,-1.23394,-0.13371,-0.12457,N/A,N/A
15-Feb-01,60.4,34.2,-8.21,5.85,1.82831,-1.23394,-0.13371,-0.12457,N/A,N/A
16-Feb-01,60.4,34.2,-8.21,5.85,1.18666,-1.23394,-0.13371,-0.12457,N/A,N/A
20-Feb-01,60.4,34.2,-8.21,5.85,1.18666,-1.23394,-0.13371,-0.12457,N/A,N/A
21-Feb-01,60.4,34.2,-8.21,5.85,1.18666,-1.23394,-0.1809,-0.12457,N/A,N/A
22-Feb-01,60.4,34.2,-8.21,5.85,1.18666,-1.23394,-0.1809,-0.12457,N/A,N/A
23-Feb-01,60.4,34.2,-8.21,5.85,1.18666,-1.23394,-0.1809,-0.12457,N/A,N/A
26-Feb-01,60.4,34.2,-8.21,5.85,1.18666,-1.23394,-0.1809,-0.12457,N/A,N/A
27-Feb-01,60.4,34.2,-8.21,5.85,1.18666,-1.23394,-0.1809,-0.12457,N/A,N/A
28-Feb-01,60.4,34.2,-8.21,5.85,1.18666,-1.23394,-0.1809,-0.12457,N/A,N/A
01-Mar-01,60.4,34.2,-8.21,5.85,1.18666,-1.23394,-0.1809,-0.12457,N/A,N/A
02-Mar-01,60.4,34.2,-8.21,5.85,1.18666,-1.23394,-0.1809,-0.12457,N/A,N/A
05-Mar-01,60.4,34.2,-8.21,5.85,1.18666,-1.23394,-0.1809,-0.12457,N/A,N/A
06-Mar-01,60.4,34.2,-8.21,5.85,1.18666,-1.23394,-0.1809,-0.12457,N/A,N/A
07-Mar-01,60.4,34.2,-8.21,5.85,1.18666,-1.54005,-0.1809,-0.12457,N/A,N/A
08-Mar-01,60.4,34.2,-8.21,5.85,1.18666,-1.54005,-0.1809,-0.12457,N/A,N/A
09-Mar-01,60.4,34.2,-8.21,5.85,1.18666,-1.54005,-0.1809,-0.12457,N/A,N/A
12-Mar-01,60.4,34.2,-8.21,5.85,1.18666,-1.54005,-0.69506,-0.16429,N/A,N/A
13-Mar-01,60.4,34.2,-8.21,5.85,1.18666,-1.54005,-0.69506,-0.16429,N/A,N/A
14-Mar-01,60.4,34.2,-8.21,5.85,1.18666,-1.54005,-0.69506,-0.16429,N/A,N/A
15-Mar-01,60.4,34.2,-8.21,5.85,1.18666,-1.54005,-0.69506,-0.16429,N/A,N/A
16-Mar-01,60.4,34.2,-8.21,5.85,0.40996,-1.54005,-0.69506,-0.16429,N/A,N/A
19-Mar-01,60.4,34.2,-8.21,5.85,0.40996,-1.54005,-0.69506,-0.16429,N/A,N/A
20-Mar-01,60.4,34.2,-8.21,5.85,0.40996,-1.54005,-0.69506,-0.16429,N/A,N/A
21-Mar-01,60.4,34.2,-8.21,5.85,0.40996,-1.54005,-0.69506,-0.16429,N/A,N/A
22-Mar-01,60.4,34.2,-8.21,5.85,0.40996,-1.54005,-0.69506,-0.16429,N/A,N/A
23-Mar-01,60.4,34.2,-8.21,5.85,0.40996,-1.54005,-0.69506,-0.16429,N/A,N/A
26-Mar-01,60.4,34.2,-8.21,5.85,0.40996,-1.54005,-0.69506,-0.16429,N/A,N/A
27-Mar-01,60.4,34.2,-8.21,5.85,0.40996,-1.54005,-0.69506,-0.16429,N/A,N/A
28-Mar-01,60.4,34.2,-8.21,5.85,0.40996,-1.54005,-0.69506,-0.16429,N/A,N/A
29-Mar-01,60.4,34.2,-8.21,5.85,0.40996,-1.54005,-0.69506,-0.16429,N/A,N/A
30-Mar-01,60.4,34.2,-8.21,5.85,0.40996,-1.54005,-0.69506,-0.16429,N/A,N/A
02-Apr-01,60.4,34.2,-8.21,5.85,0.40996,-1.54005,-0.69506,-0.16429,N/A,N/A
03-Apr-01,60.4,34.2,-8.21,5.85,0.40996,-1.54005,-0.69506,-0.16429,N/A,N/A
04-Apr-01,60.4,34.2,-8.21,5.85,0.40996,-1.54005,-0.69506,-0.16429,N/A,N/A
05-Apr-01,60.4,34.2,-8.21,5.85,0.40996,-1.54005,-0.69506,-0.16429,N/A,N/A
06-Apr-01,60.4,34.2,-8.21,5.85,0.40996,-1.54005,-0.69506,-0.16429,N/A,N/A
09-Apr-01,60.4,34.2,-8.21,5.85,0.40996,-1.88101,-0.69506,-0.16429,N/A,N/A
10-Apr-01,60.4,34.2,-8.21,5.85,0.40996,-1.88101,-0.69506,-0.16429,N/A,N/A
11-Apr-01,60.4,34.2,-8.21,5.85,0.40996,-1.88101,-0.69506,-0.16429,N/A,N/A
12-Apr-01,60.4,34.2,-8.21,5.85,0.40996,-1.88101,-0.69506,-0.16429,N/A,N/A
16-Apr-01,60.4,34.2,-8.21,5.85,0.40996,-1.88101,-0.69506,-0.16429,N/A,N/A
17-Apr-01,60.4,34.2,-8.21,5.85,0.40996,-1.88101,-0.69506,-0.16429,N/A,N/A
18-Apr-01,60.4,34.2,-8.21,5.85,-0.09046,-1.88101,-0.69506,-0.16429,N/A,N/A
19-Apr-01,60.4,34.2,-8.21,5.85,-0.09046,-1.88101,-0.69506,-0.16429,N/A,N/A
20-Apr-01,66.1,32.7,-8.21,5.85,-0.09046,-1.88101,-0.69506,-0.16429,N/A,N/A
23-Apr-01,66.1,32.7,-8.21,5.85,-0.09046,-1.88101,-0.69506,-0.16429,N/A,N/A
24-Apr-01,66.1,32.7,-8.21,5.85,-0.09046,-1.88101,-0.69506,-0.16429,N/A,N/A
25-Apr-01,66.1,32.7,-8.21,5.85,-0.09046,-1.88101,-0.69506,-0.16349,N/A,N/A
26-Apr-01,66.1,32.7,-6.84,1.29,-0.09046,-1.88101,-0.69506,-0.16349,N/A,N/A
27-Apr-01,66.1,32.7,-6.84,1.29,-0.09046,-1.88101,-0.69506,-0.11844,N/A,N/A
30-Apr-01,66.1,32.7,-6.84,1.29,-0.09046,-1.88101,-0.69506,-0.11844,N/A,N/A
01-May-01,66.1,32.7,-6.84,1.29,-0.09046,-1.88101,-0.69506,-0.11844,N/A,N/A
02-May-01,66.1,32.7,-6.84,1.29,-0.09046,-1.88101,-0.69506,-0.11844,N/A,N/A
03-May-01,66.1,32.7,-6.84,1.29,-0.09046,-1.88101,-0.69506,-0.11844,N/A,N/A
04-May-01,66.1,32.7,-6.84,1.29,-0.09046,-1.88101,-0.69506,-0.11844,N/A,N/A
07-May-01,66.1,32.7,-6.84,1.29,-0.09046,-1.88101,-0.69506,-0.11844,N/A,N/A
08-May-01,66.1,32.7,-6.84,1.29,-0.09046,-1.88101,-0.69506,-0.11844,N/A,N/A
09-May-01,66.1,32.7,-6.84,1.29,-0.09046,-1.95149,-0.69506,-0.11844,N/A,N/A
10-May-01,66.1,32.7,-6.84,1.29,-0.09046,-1.95149,-0.69506,0.07551,N/A,N/A
11-May-01,66.1,32.7,-6.84,1.29,-0.09046,-1.95149,-0.69506,0.07551,N/A,N/A
14-May-01,66.1,32.7,-6.84,1.29,-0.09046,-1.95149,-0.69506,0.07551,N/A,N/A
15-May-01,66.1,32.7,-6.84,1.29,-0.09046,-1.95149,-0.69506,0.07551,N/A,N/A
16-May-01,66.1,32.7,-6.84,1.29,-0.09046,-1.95149,-0.69506,0.07551,N/A,N/A
17-May-01,66.1,32.7,-6.84,1.29,-0.09046,-1.95149,-0.69506,0.07551,N/A,N/A
18-May-01,66.1,32.7,-6.84,1.29,-0.13612,-1.95149,-0.69506,0.07551,N/A,N/A
21-May-01,66.1,32.7,-6.84,1.29,-0.13612,-1.95149,-0.69506,0.07551,N/A,N/A
22-May-01,66.1,32.7,-6.84,1.29,-0.13612,-1.95149,-0.69506,0.07551,N/A,N/A
23-May-01,66.1,32.7,-6.84,1.29,-0.13612,-1.95149,-0.69506,0.07551,N/A,N/A
24-May-01,66.1,32.7,-6.84,1.29,-0.13612,-1.95149,-0.69506,0.07551,N/A,N/A
25-May-01,66.1,32.7,-6.84,1.29,-0.13612,-1.95149,-0.69506,0.07551,N/A,N/A
29-May-01,66.1,32.7,-6.84,1.29,-0.13612,-1.95149,-0.69506,0.07551,N/A,N/A
30-May-01,66.1,32.7,-6.84,1.29,-0.13612,-1.95149,-0.69506,0.07551,N/A,N/A
31-May-01,66.1,32.7,-6.84,1.29,-0.13612,-1.95149,-0.69506,0.07551,N/A,N/A
01-Jun-01,66.1,32.7,-6.84,1.29,-0.13612,-1.95149,-0.69506,0.07551,N/A,N/A
04-Jun-01,66.1,32.7,-6.84,1.29,-0.13612,-1.95149,-0.69506,0.07551,N/A,N/A
05-Jun-01,66.1,32.7,-6.84,1.29,-0.13612,-1.95149,-0.69506,0.07551,N/A,N/A
06-Jun-01,66.1,32.7,-6.84,1.29,-0.13612,-1.95149,-0.69506,0.07551,N/A,N/A
07-Jun-01,66.1,32.7,-6.84,1.29,-0.13612,-2.0234,-0.69506,0.07551,N/A,N/A
08-Jun-01,66.1,32.7,-6.84,1.29,-0.13612,-2.0234,-0.69506,0.36714,N/A,N/A
11-Jun-01,66.1,32.7,-6.84,1.29,-0.13612,-2.0234,0.10399,0.36714,N/A,N/A
12-Jun-01,66.1,32.7,-6.84,1.29,-0.13612,-2.0234,0.10399,0.36714,N/A,N/A
13-Jun-01,66.1,32.7,-6.84,1.29,-0.13612,-2.0234,0.10399,0.36714,N/A,N/A
14-Jun-01,66.1,32.7,-6.84,1.29,-0.13612,-2.0234,0.10399,0.36714,N/A,N/A
15-Jun-01,66.1,32.7,-6.84,1.29,-0.13612,-2.0234,0.10399,0.36714,N/A,N/A
18-Jun-01,66.1,32.7,-6.84,1.29,0.13587,-2.0234,0.10399,0.36714,N/A,N/A
19-Jun-01,66.1,32.7,-6.84,1.29,0.13587,-2.0234,0.10399,0.36714,N/A,N/A
20-Jun-01,66.1,32.7,-6.84,1.29,0.13587,-2.0234,0.10399,0.36714,N/A,N/A
21-Jun-01,66.1,32.7,-6.84,1.29,0.13587,-2.0234,0.10399,0.36714,N/A,N/A
22-Jun-01,66.1,32.7,-6.84,1.29,0.13587,-2.0234,0.10399,0.36714,N/A,N/A
25-Jun-01,66.1,32.7,-6.84,1.29,0.13587,-2.0234,0.10399,0.36714,N/A,N/A
26-Jun-01,66.1,32.7,-6.84,1.29,0.13587,-2.0234,0.10399,0.36714,N/A,N/A
27-Jun-01,66.1,32.7,-6.84,1.29,0.13587,-2.0234,0.10399,0.36714,N/A,N/A
28-Jun-01,66.1,32.7,-6.84,1.29,0.13587,-2.0234,0.10399,0.36714,N/A,N/A
29-Jun-01,66.1,32.7,-6.84,1.29,0.13587,-2.0234,0.10399,0.36714,N/A,N/A
02-Jul-01,66.1,32.7,-6.84,1.29,0.13587,-2.0234,0.10399,0.36714,N/A,N/A
03-Jul-01,66.1,32.7,-6.84,1.29,0.13587,-2.0234,0.10399,0.36714,N/A,N/A
05-Jul-01,66.1,32.7,-6.84,1.29,0.13587,-2.0234,0.10399,0.36714,N/A,N/A
06-Jul-01,66.1,32.7,-6.84,1.29,0.13587,-2.0234,0.10399,0.36714,N/A,N/A
09-Jul-01,66.1,32.7,-6.84,1.29,0.13587,-2.12917,0.10399,0.36714,N/A,N/A
10-Jul-01,66.1,32.7,-6.84,1.29,0.13587,-2.12917,0.10399,0.36714,N/A,N/A
11-Jul-01,66.1,32.7,-6.84,1.29,0.13587,-2.12917,0.10399,0.36714,N/A,N/A
12-Jul-01,66.1,32.7,-6.84,1.29,0.13587,-2.12917,0.10399,0.36714,N/A,N/A
13-Jul-01,66.1,32.7,-6.84,1.29,0.13587,-2.12917,0.10399,0.36714,N/A,N/A
16-Jul-01,66.1,32.7,-6.84,1.29,0.13587,-2.12917,0.10399,0.36714,N/A,N/A
17-Jul-01,66.1,32.7,-6.84,1.29,0.13587,-2.12917,0.10399,0.36714,N/A,N/A
18-Jul-01,66.1,32.7,-6.84,1.29,0.22645,-2.12917,0.10399,0.36714,N/A,N/A
19-Jul-01,66.1,32.7,-6.84,1.29,0.22645,-2.12917,0.10399,0.36714,N/A,N/A
20-Jul-01,66.1,32.7,-6.84,1.29,0.22645,-2.12917,0.10399,0.36714,N/A,N/A
23-Jul-01,66.1,32.7,-6.84,1.29,0.22645,-2.12917,0.10399,0.36714,N/A,N/A
24-Jul-01,66.1,32.7,-6.84,1.29,0.22645,-2.12917,0.10399,0.36714,N/A,N/A
25-Jul-01,66.1,32.7,-6.84,1.29,0.22645,-2.12917,0.10399,0.37047,N/A,N/A
26-Jul-01,66.1,32.7,-6.84,1.29,0.22645,-2.12917,0.10399,0.37047,N/A,N/A
27-Jul-01,66.1,32.7,-6.84,1.29,0.22645,-2.12917,0.10399,0.02168,N/A,N/A
30-Jul-01,66.1,32.7,-6.84,1.29,0.22645,-2.12917,0.10399,0.02168,N/A,N/A
31-Jul-01,66.1,32.7,-6.84,1.29,0.22645,-2.12917,0.10399,0.02168,N/A,N/A
01-Aug-01,66.1,32.7,-6.84,1.29,0.22645,-2.12917,0.10399,0.02168,N/A,N/A
02-Aug-01,66.1,32.7,-6.84,1.29,0.22645,-2.12917,0.10399,0.02168,N/A,N/A
03-Aug-01,66.1,32.7,-6.84,1.29,0.22645,-2.12917,0.10399,0.02168,N/A,N/A
06-Aug-01,66.1,32.7,-6.84,1.29,0.22645,-2.12917,0.10399,0.02168,N/A,N/A
07-Aug-01,66.1,32.7,-6.84,1.29,0.22645,-2.26719,0.10399,0.02168,N/A,N/A
08-Aug-01,66.1,32.7,-6.84,1.29,0.22645,-2.26719,0.10399,0.02168,N/A,N/A
09-Aug-01,66.1,32.7,-6.84,1.29,0.22645,-2.26719,0.10399,-0.42647,N/A,N/A
10-Aug-01,66.1,32.7,-6.84,1.29,0.22645,-2.26719,0.10399,-0.42647,N/A,N/A
13-Aug-01,66.1,32.7,-6.84,1.29,0.22645,-2.26719,0.10399,-0.42647,N/A,N/A
14-Aug-01,66.1,32.7,-6.84,1.29,0.22645,-2.26719,0.10438,-0.42647,N/A,N/A
15-Aug-01,66.1,32.7,-6.84,1.29,0.22645,-2.26719,0.10438,-0.42647,N/A,N/A
16-Aug-01,66.1,32.7,-6.84,1.29,0.22645,-2.26719,0.10438,-0.42647,N/A,N/A
17-Aug-01,66.1,32.7,-6.84,1.29,0.04639,-2.26719,0.10438,-0.42647,N/A,N/A
20-Aug-01,66.1,32.7,-6.84,1.29,0.04639,-2.26719,0.10438,-0.42647,N/A,N/A
21-Aug-01,66.1,32.7,-6.84,1.29,0.04639,-2.26719,0.10438,-0.42647,N/A,N/A
22-Aug-01,66.1,32.7,-6.84,1.29,0.04639,-2.26719,0.10438,-0.42647,N/A,N/A
23-Aug-01,66.1,32.7,-6.84,1.29,0.04639,-2.26719,0.10438,-0.42647,N/A,N/A
24-Aug-01,66.1,32.7,-6.84,1.29,0.04639,-2.26719,0.10438,-0.42647,N/A,N/A
27-Aug-01,66.1,32.7,-6.84,1.29,0.04639,-2.26719,0.10438,-0.42647,N/A,N/A
28-Aug-01,66.1,32.7,-6.84,1.29,0.04639,-2.26719,0.10438,-0.42647,N/A,N/A
29-Aug-01,66.1,32.7,-6.84,1.29,0.04639,-2.26719,0.10438,-0.42647,N/A,N/A
30-Aug-01,66.1,32.7,-6.84,1.29,0.04639,-2.26719,0.10438,-0.42647,N/A,N/A
31-Aug-01,66.1,32.7,-6.84,1.29,0.04639,-2.26719,0.10438,-0.42647,N/A,N/A
04-Sep-01,66.1,32.7,-6.84,1.29,0.04639,-2.26719,0.10438,-0.42647,N/A,N/A
05-Sep-01,66.1,32.7,-6.84,1.29,0.04639,-2.26719,0.10438,-0.42647,N/A,N/A
06-Sep-01,66.1,32.7,-6.84,1.29,0.04639,-2.26719,-0.3476,-0.42647,N/A,N/A
07-Sep-01,66.1,32.7,-6.84,1.29,0.04639,-2.26719,-0.3476,-0.55211,N/A,N/A
10-Sep-01,66.1,32.7,-6.84,1.29,0.04639,-2.47246,-0.3476,-0.55211,N/A,N/A
11-Sep-01,66.1,32.7,-6.84,1.29,0.04639,-2.47246,-0.3476,-0.55211,N/A,N/A
12-Sep-01,66.1,32.7,-6.84,1.29,0.04639,-2.47246,-0.3476,-0.55211,N/A,N/A
13-Sep-01,66.1,32.7,-6.84,1.29,0.04639,-2.47246,-0.3476,-0.55211,N/A,N/A
14-Sep-01,66.1,32.7,-6.84,1.29,0.04639,-2.47246,-0.3476,-0.55211,N/A,N/A
17-Sep-01,66.1,32.7,-6.84,1.29,0.04639,-2.47246,-0.3476,-0.55211,N/A,N/A
18-Sep-01,66.1,32.7,-6.84,1.29,-0.22498,-2.47246,-0.3476,-0.55211,N/A,N/A
19-Sep-01,66.1,32.7,-6.84,1.29,-0.22498,-2.47246,-0.3476,-0.55211,N/A,N/A
20-Sep-01,66.1,32.7,-6.84,1.29,-0.22498,-2.47246,-0.3476,-0.55211,N/A,N/A
21-Sep-01,66.1,32.7,-6.84,1.29,-0.22498,-2.47246,-0.3476,-0.55211,N/A,N/A
24-Sep-01,66.1,32.7,-6.84,1.29,-0.22498,-2.47246,-0.3476,-0.55211,N/A,N/A
25-Sep-01,66.1,32.7,-6.84,1.29,-0.22498,-2.47246,-0.3476,-0.55211,N/A,N/A
26-Sep-01,66.1,32.7,-7.4,0.7,-0.22498,-2.47246,-0.3476,-0.55211,N/A,N/A
27-Sep-01,66.1,32.7,-7.4,0.7,-0.22498,-2.47246,-0.3476,-0.55211,N/A,N/A
28-Sep-01,66.1,32.7,-7.4,0.7,-0.22498,-2.47246,-0.3476,-0.55211,N/A,N/A
01-Oct-01,66.1,32.7,-7.4,0.7,-0.22498,-2.47246,-0.3476,-0.55211,N/A,N/A
02-Oct-01,66.1,32.7,-7.4,0.7,-0.22498,-2.47246,-0.3476,-0.55211,N/A,N/A
03-Oct-01,66.1,32.7,-7.4,0.7,-0.22498,-2.47246,-0.3476,-0.55211,N/A,N/A
04-Oct-01,66.1,32.7,-7.4,0.7,-0.22498,-2.47246,-0.3476,-0.55211,N/A,N/A
05-Oct-01,66.1,32.7,-7.4,0.7,-0.22498,-2.47246,-0.3476,-0.55211,N/A,N/A
09-Oct-01,66.1,32.7,-7.4,0.7,-0.22498,-2.57644,-0.3476,-0.55211,N/A,N/A
10-Oct-01,66.1,32.7,-7.4,0.7,-0.22498,-2.57644,-0.3476,-0.39606,N/A,N/A
11-Oct-01,66.1,32.7,-7.4,0.7,-0.22498,-2.57644,-0.3476,-0.39606,N/A,N/A
12-Oct-01,66.1,32.7,-7.4,0.7,-0.22498,-2.57644,-0.3476,-0.39606,N/A,N/A
15-Oct-01,66.1,32.7,-7.4,0.7,-0.22498,-2.57644,-0.3476,-0.39606,N/A,N/A
16-Oct-01,66.1,32.7,-7.4,0.7,-0.22498,-2.57644,-0.3476,-0.39606,N/A,N/A
17-Oct-01,66.1,32.7,-7.4,0.7,-0.22498,-2.57644,-0.3476,-0.39606,N/A,N/A
18-Oct-01,66.1,32.7,-7.4,0.7,-0.49452,-2.57644,-0.3476,-0.39606,N/A,N/A
19-Oct-01,66.1,32.7,-7.4,0.7,-0.49452,-2.57644,-0.3476,-0.39606,N/A,N/A
22-Oct-01,66.1,32.7,-7.4,0.7,-0.49452,-2.57644,-0.3476,-0.39606,N/A,N/A
23-Oct-01,66.1,32.7,-7.4,0.7,-0.49452,-2.57644,-0.3476,-0.39606,N/A,N/A
24-Oct-01,66.1,32.7,-7.4,0.7,-0.49452,-2.57644,-0.3476,-0.39606,N/A,N/A
25-Oct-01,66.1,32.7,-7.4,0.7,-0.49452,-2.57644,-0.3476,-0.39606,N/A,N/A
26-Oct-01,66.1,32.7,-7.4,0.7,-0.49452,-2.57644,-0.3476,-0.27675,N/A,N/A
29-Oct-01,66.1,32.7,-7.4,0.7,-0.49452,-2.57644,-0.3476,-0.27675,N/A,N/A
30-Oct-01,66.1,32.7,-7.4,0.7,-0.49452,-2.57644,-0.3476,-0.27675,N/A,N/A
31-Oct-01,66.1,32.7,-7.4,0.7,-0.49452,-2.57644,-0.3476,-0.27675,N/A,N/A
01-Nov-01,66.1,32.7,-7.4,0.7,-0.49452,-2.57644,-0.3476,-0.27675,N/A,N/A
02-Nov-01,66.1,32.7,-7.4,0.7,-0.49452,-2.57644,-0.3476,-0.27675,N/A,N/A
05-Nov-01,66.1,32.7,-7.4,0.7,-0.49452,-2.57644,-0.3476,-0.27675,N/A,N/A
06-Nov-01,66.1,32.7,-7.4,0.7,-0.49452,-2.57644,-0.3476,-0.27675,N/A,N/A
07-Nov-01,66.1,32.7,-7.4,0.7,-0.49452,-2.65251,-0.3476,-0.27675,N/A,N/A
08-Nov-01,66.1,32.7,-7.4,0.7,-0.49452,-2.65251,-0.3476,-0.27675,N/A,N/A
09-Nov-01,66.1,32.7,-7.4,0.7,-0.49452,-2.65251,-0.3476,0.35997,N/A,N/A
13-Nov-01,66.1,32.7,-7.4,0.7,-0.49452,-2.65251,-0.3476,0.35997,N/A,N/A
14-Nov-01,66.1,32.7,-7.4,0.7,-0.49452,-2.65251,-0.34777,0.35997,N/A,N/A
15-Nov-01,66.1,32.7,-7.4,0.7,-0.49452,-2.65251,-0.34777,0.35997,N/A,N/A
16-Nov-01,66.1,32.7,-7.4,0.7,-0.80778,-2.65251,-0.34777,0.35997,N/A,N/A
19-Nov-01,66.1,32.7,-7.4,0.7,-0.80778,-2.65251,-0.34777,0.35997,N/A,N/A
20-Nov-01,66.1,32.7,-7.4,0.7,-0.80778,-2.65251,-0.34777,0.35997,N/A,N/A
21-Nov-01,66.1,32.7,-7.4,0.7,-0.80778,-2.65251,-0.34777,0.35997,N/A,N/A
23-Nov-01,66.1,32.7,-7.4,0.7,-0.80778,-2.65251,-0.34777,0.35997,N/A,N/A
26-Nov-01,66.1,32.7,-7.4,0.7,-0.80778,-2.65251,-0.34777,0.35997,N/A,N/A
27-Nov-01,66.1,32.7,-7.4,0.7,-0.80778,-2.65251,-0.34777,0.35997,N/A,N/A
28-Nov-01,66.1,32.7,-7.4,0.7,-0.80778,-2.65251,-0.34777,0.35997,N/A,N/A
29-Nov-01,66.1,32.7,-7.4,0.7,-0.80778,-2.65251,-0.34777,0.35997,N/A,N/A
30-Nov-01,66.1,32.7,-7.4,0.7,-0.80778,-2.65251,-0.34777,0.35997,N/A,N/A
03-Dec-01,66.1,32.7,-7.4,0.7,-0.80778,-2.65251,-0.34777,0.35997,N/A,N/A
04-Dec-01,66.1,32.7,-7.4,0.7,-0.80778,-2.65251,-0.34777,0.35997,N/A,N/A
05-Dec-01,66.1,32.7,-7.4,0.7,-0.80778,-2.65251,-0.34777,0.35997,N/A,N/A
06-Dec-01,66.1,32.7,-7.4,0.7,-0.80778,-2.65251,0.11109,0.35997,N/A,N/A
07-Dec-01,66.1,32.7,-7.4,0.7,-0.80778,-2.65251,0.11109,0.35997,N/A,N/A
10-Dec-01,66.1,32.7,-7.4,0.7,-0.80778,-2.62711,0.11109,0.42673,N/A,N/A
11-Dec-01,66.1,32.7,-7.4,0.7,-0.80778,-2.62711,0.11109,0.42673,N/A,N/A
12-Dec-01,66.1,32.7,-7.4,0.7,-0.80778,-2.62711,0.11109,0.42673,N/A,N/A
13-Dec-01,66.1,32.7,-7.4,0.7,-0.80778,-2.62711,0.11109,0.42673,N/A,N/A
14-Dec-01,66.1,32.7,-7.4,0.7,-0.80778,-2.62711,0.11109,0.42673,N/A,N/A
17-Dec-01,66.1,32.7,-7.4,0.7,-0.80778,-2.62711,0.11109,0.42673,N/A,N/A
18-Dec-01,66.1,32.7,-7.4,0.7,-1.47922,-2.62711,0.11109,0.42673,N/A,N/A
19-Dec-01,66.1,32.7,-7.4,0.7,-1.47922,-2.62711,0.11109,0.42673,N/A,N/A
20-Dec-01,66.1,32.7,-7.4,0.7,-1.47922,-2.62711,0.11109,0.42673,N/A,N/A
21-Dec-01,66.1,32.7,-7.4,0.7,-1.47922,-2.62711,0.11109,0.42673,N/A,N/A
24-Dec-01,66.1,32.7,-7.4,0.7,-1.47922,-2.62711,0.11109,0.42673,N/A,N/A
26-Dec-01,66.1,32.7,-7.4,0.7,-1.47922,-2.62711,0.11109,0.42673,N/A,N/A
27-Dec-01,66.1,32.7,-7.4,0.7,-1.47922,-2.62711,0.11109,0.42673,N/A,N/A
28-Dec-01,66.1,32.7,-7.4,0.7,-1.47922,-2.62711,0.11109,0.42673,N/A,N/A
31-Dec-01,66.1,32.7,-7.4,0.7,-1.47922,-2.62711,0.11109,0.42673,N/A,N/A
02-Jan-02,66.1,32.7,-6.5,0.2,-1.47922,-2.62711,0.11109,0.42673,N/A,N/A
03-Jan-02,66.1,32.7,-6.5,0.2,-1.47922,-2.62711,0.11109,0.42673,N/A,N/A
04-Jan-02,66.1,32.7,-6.5,0.2,-1.47922,-2.62711,0.11109,0.42673,N/A,N/A
07-Jan-02,66.1,32.7,-6.5,0.2,-1.47922,-2.62711,0.11109,0.42673,N/A,N/A
08-Jan-02,66.1,32.7,-6.5,0.2,-1.47922,-2.62711,0.11109,0.42673,N/A,N/A
09-Jan-02,66.1,32.7,-6.5,0.2,-1.47922,-2.62711,0.11109,0.41674,N/A,N/A
10-Jan-02,66.1,32.7,-6.5,0.2,-1.47922,-2.66896,0.11109,0.41674,N/A,N/A
11-Jan-02,66.1,32.7,-6.5,0.2,-1.47922,-2.66896,0.11109,0.41674,N/A,N/A
14-Jan-02,66.1,32.7,-6.5,0.2,-1.47922,-2.66896,0.11109,0.41674,N/A,N/A
15-Jan-02,66.1,32.7,-6.5,0.2,-1.47922,-2.66896,0.11109,0.41674,N/A,N/A
16-Jan-02,66.1,32.7,-6.5,0.2,-1.47922,-2.66896,0.11109,0.41674,N/A,N/A
17-Jan-02,66.1,32.7,-6.5,0.2,-1.47922,-2.66896,0.11109,0.41674,N/A,N/A
18-Jan-02,66.1,32.7,-6.5,0.2,-1.97441,-2.66896,0.11109,0.41674,N/A,N/A
22-Jan-02,66.1,32.7,-6.5,0.2,-1.97441,-2.66896,0.11109,0.41674,N/A,N/A
23-Jan-02,66.1,32.7,-6.5,0.2,-1.97441,-2.66896,0.11109,0.41674,N/A,N/A
24-Jan-02,66.1,32.7,-6.5,0.2,-1.97441,-2.66896,0.11109,0.41674,N/A,N/A
25-Jan-02,66.1,32.7,-6.5,0.2,-1.97441,-2.66896,0.11109,0.77865,N/A,N/A
28-Jan-02,66.1,32.7,-6.5,0.2,-1.97441,-2.66896,0.11109,0.77865,N/A,N/A
29-Jan-02,66.1,32.7,-6.5,0.2,-1.97441,-2.66896,0.11109,0.77865,N/A,N/A
30-Jan-02,66.1,32.7,-6.5,0.2,-1.97441,-2.66896,0.11109,0.77865,N/A,N/A
31-Jan-02,66.1,32.7,-6.5,0.2,-1.97441,-2.66896,0.11109,0.77865,N/A,N/A
01-Feb-02,66.1,32.7,-6.5,0.2,-1.97441,-2.66896,0.11109,0.77865,N/A,N/A
04-Feb-02,66.1,32.7,-6.5,0.2,-1.97441,-2.66896,0.11109,0.77865,N/A,N/A
05-Feb-02,66.1,32.7,-6.5,0.2,-1.97441,-2.66896,0.11109,0.77865,N/A,N/A
06-Feb-02,66.1,32.7,-6.5,0.2,-1.97441,-2.66896,0.11109,0.77865,N/A,N/A
07-Feb-02,66.1,32.7,-6.5,0.2,-1.97441,-2.63977,0.11109,0.77865,N/A,N/A
