Date,"General government debt, % of GDP: net JPY","General government debt, % of GDP: net GBP","General government balance, % of GDP: overall JPY","General government balance, % of GDP: overall GBP","Main producer price index: %oya, 3mma GBP","Main producer price index: %oya, 3mma Japan",Merchandise trade balance ratio change (sa): 3M/3M Japan,Merchandise trade balance ratio change (sa): 3M/3M GBP,Generic government bond returns: 5-year maturity Japan,Generic government bond returns: 5-year maturity GBP
2020-03-13,153.711,75.419,-2.164,-1.503,0.46151,1.0549,0.03935,2.62716,-0.33016,-0.47592
2020-03-16,153.711,75.419,-2.164,-1.503,0.46151,1.0549,0.03935,2.62716,-0.09563,-0.28719
2020-03-17,153.711,75.419,-2.164,-1.503,0.46151,1.0549,0.03935,2.62716,-0.02494,-0.26583
2020-03-18,153.711,75.419,-2.164,-1.503,0.61512,1.0549,0.10157,2.62716,-0.21298,-0.73639
2020-03-19,153.711,75.419,-2.164,-1.503,0.61512,1.0549,0.10157,2.62716,-0.08815,0.15465
2020-03-20,153.711,75.419,-2.164,-1.503,0.61512,1.0549,0.10157,2.62716,0.0003,1.31593
2020-03-23,153.711,75.419,-2.164,-1.503,0.61512,1.0549,0.10157,2.62716,0.11786,0.63343
2020-03-24,153.711,75.419,-2.164,-1.503,0.61512,1.0549,0.10157,2.62716,0.18671,-0.22334
2020-03-25,153.711,75.419,-2.164,-1.503,0.61512,1.0549,0.10157,2.62716,-0.07676,0.03952
2020-03-26,153.711,75.419,-2.164,-1.503,0.61512,1.0549,0.10157,2.62716,0.03446,0.12003
2020-03-27,153.711,75.419,-2.164,-1.503,0.61512,1.0549,0.10157,2.62716,-0.03155,0.04325
2020-03-30,153.711,75.419,-2.164,-1.503,0.61512,1.0549,0.10157,2.62716,0.13148,0.08911
2020-03-31,153.711,75.419,-2.164,-1.503,0.61512,1.0549,0.10157,2.62738,-0.05405,-0.15853
2020-04-01,153.711,75.419,-2.164,-1.503,0.61512,1.0549,0.10157,2.62738,0.05691,0.11753
2020-04-02,153.711,75.419,-2.164,-1.503,0.61512,1.0549,0.10157,2.62738,0.02202,0.02533
2020-04-03,153.711,75.419,-2.164,-1.503,0.61512,1.0549,0.10157,2.62738,-0.03186,0.08262
2020-04-06,153.711,75.419,-2.164,-1.503,0.61512,1.0549,0.10157,2.62738,-0.10996,-0.05571
2020-04-07,153.711,75.419,-2.164,-1.503,0.61512,1.0549,0.10157,2.62738,0.00269,-0.26747
2020-04-08,153.711,75.419,-2.164,-1.503,0.61512,1.0549,0.10157,2.62738,-0.02022,0.12676
2020-04-09,153.711,75.419,-2.164,-1.503,0.61512,0.62768,0.10157,2.62738,0.05769,0.31476
2020-04-13,153.711,75.419,-2.164,-1.503,0.61512,0.62768,0.10157,2.62738,-0.0215,0.00073
2020-04-14,153.711,75.419,-7.09,-8.31,0.61512,0.62768,0.10157,2.62738,-0.07187,-0.09007
2020-04-15,168.875,85.855,-7.09,-8.31,0.61512,0.62768,0.10157,2.62738,-0.05386,0.19077
2020-04-16,168.875,85.855,-7.09,-8.31,0.61512,0.62768,0.10157,2.62738,0.07507,-0.08308
2020-04-17,168.875,85.855,-7.09,-8.31,0.39995,0.62768,0.10157,2.62738,-0.05515,-0.07111
2020-04-20,168.875,85.855,-7.09,-8.31,0.39995,0.62768,0.07721,2.62738,-0.02469,-0.14929
2020-04-21,168.875,85.855,-7.09,-8.31,0.39995,0.62768,0.07721,2.62738,-0.02422,0.1216
2020-04-22,168.875,85.855,-7.09,-8.31,0.39995,0.62768,0.07721,2.62738,0.11731,-0.10209
2020-04-23,168.875,85.855,-7.09,-8.31,0.39995,0.62768,0.07721,2.62738,0.04444,0.09558
2020-04-24,168.875,85.855,-7.09,-8.31,0.39995,0.62768,0.07721,2.62738,0.12418,-0.00081
2020-04-27,168.875,85.855,-7.09,-8.31,0.39995,0.62768,0.07721,2.62738,0.04227,-0.11521
2020-04-28,168.875,85.855,-7.09,-8.31,0.39995,0.62768,0.07721,2.62738,0.03087,0.0788
2020-04-29,168.875,85.855,-7.09,-8.31,0.39995,0.62768,0.07721,2.62738,-0.00064,0.01327
2020-04-30,168.875,85.855,-7.09,-8.31,0.39995,0.62768,0.07721,2.62738,-0.05659,0.26845
2020-05-01,168.875,85.855,-7.09,-8.31,0.39995,0.62768,0.07721,2.62738,-0.08869,-0.10919
2020-05-04,168.875,85.855,-7.09,-8.31,0.39995,0.62768,0.07721,2.62738,-0.00042,0.16758
2020-05-05,168.875,85.855,-7.09,-8.31,0.39995,0.62768,0.07721,2.62738,-0.00042,0.14833
2020-05-06,168.875,85.855,-7.09,-8.31,0.39995,0.62768,0.07721,2.62738,-0.00042,-0.11385
2020-05-07,168.875,85.855,-7.09,-8.31,0.39995,0.62768,0.07721,2.62738,-0.09963,0.00629
2020-05-08,168.875,85.855,-7.09,-8.31,0.39995,0.62768,0.07721,2.62738,0.03853,0.00053
2020-05-11,168.875,85.855,-7.09,-8.31,0.39995,0.62768,0.07721,2.62738,-0.06458,-0.06161
2020-05-12,168.875,85.855,-7.09,-8.31,0.39995,0.62768,0.07721,2.62738,0.0188,0.10631
2020-05-13,168.875,85.855,-7.09,-8.31,0.39995,0.62768,0.07721,-2.26976,-0.02665,0.07646
2020-05-14,168.875,85.855,-7.09,-8.31,0.39995,0.62768,0.07721,-2.26976,0.01126,-0.00481
2020-05-15,168.875,85.855,-7.09,-8.31,0.39995,-0.62023,0.07721,-2.26976,-0.00931,-0.0858
2020-05-18,168.875,85.855,-7.09,-8.31,-0.42651,-0.62023,0.21915,-2.26976,0.09926,-0.0641
2020-05-19,168.875,85.855,-7.09,-8.31,-0.42651,-0.62023,0.21915,-2.26976,-0.07142,0.06299
2020-05-20,168.875,85.855,-7.09,-8.31,-0.42651,-0.62023,0.21915,-2.26976,-0.00212,0.01852
2020-05-21,168.875,85.855,-7.09,-8.31,-0.42651,-0.62023,0.06738,-2.26976,0.05142,0.31766
2020-05-22,168.875,85.855,-7.09,-8.31,-0.42651,-0.62023,0.06738,-2.26976,0.04806,0.06504
2020-05-26,168.875,85.855,-7.09,-8.31,-0.42651,-0.62023,0.06738,-2.26976,-0.00147,-0.16017
2020-05-27,168.875,85.855,-7.09,-8.31,-0.42651,-0.62023,0.06738,-2.26976,-0.0159,0.12944
2020-05-28,168.875,85.855,-7.09,-8.31,-0.42651,-0.62023,0.06738,-2.26976,0.03042,-0.03507
2020-05-29,168.875,85.855,-7.09,-8.31,-0.42651,-0.62023,0.06738,-2.26976,-0.04859,0.08314
2020-06-01,168.875,85.855,-7.09,-8.31,-0.42651,-0.62023,0.06738,-2.26976,0.00683,-0.23333
2020-06-02,168.875,85.855,-7.09,-8.31,-0.42651,-0.62023,0.06738,-2.26976,-0.00046,0.06308
2020-06-03,168.875,85.855,-7.09,-8.31,-0.42651,-0.62023,0.06738,-2.26976,-0.04962,-0.23234
2020-06-04,168.875,85.855,-7.09,-8.31,-0.42651,-0.62023,0.06738,-2.26976,-0.08122,-0.04633
2020-06-05,168.875,85.855,-7.09,-8.31,-0.42651,-0.62023,0.06738,-2.26976,-0.10466,-0.07293
2020-06-08,168.875,85.855,-7.09,-8.31,-0.42651,-0.62023,0.06752,-2.26976,0.00833,0.04642
2020-06-09,168.875,85.855,-7.09,-8.31,-0.42651,-0.62023,0.06752,-2.26976,0.11735,0.02168
2020-06-10,168.875,85.855,-7.09,-8.31,-0.42651,-1.80053,0.06752,-2.26976,-0.0448,0.21094
2020-06-11,168.875,85.855,-7.09,-8.31,-0.42651,-1.80053,0.06752,-2.26976,0.0832,0.20037
2020-06-12,168.875,85.855,-7.09,-8.31,-0.42651,-1.80053,0.06752,-2.5063,-0.01975,-0.11346
2020-06-15,168.875,85.855,-7.09,-8.31,-0.42651,-1.80053,0.06752,-2.5063,0.04099,-0.02628
2020-06-16,168.875,85.855,-7.09,-8.31,-0.42651,-1.80053,0.06752,-2.5063,-0.07019,0.0836
2020-06-17,168.875,85.855,-7.09,-8.31,-0.42651,-1.80053,0.25287,-2.5063,0.00539,0.04107
2020-06-18,168.875,85.855,-7.09,-8.31,-1.33976,-1.80053,0.25287,-2.5063,0.02442,-0.14779
2020-06-19,168.875,85.855,-7.09,-8.31,-1.33976,-1.80053,0.25287,-2.5063,-0.02165,-0.03769
2020-06-22,168.875,85.855,-7.09,-8.31,-1.33976,-1.80053,0.25287,-2.5063,0.021,0.17299
2020-06-23,168.875,85.855,-7.09,-8.31,-1.33976,-1.80053,0.25287,-2.5063,0.01375,-0.0873
2020-06-24,168.875,85.855,-7.09,-8.31,-1.33976,-1.80053,0.25287,-2.5063,-0.02416,0.06407
2020-06-25,168.875,85.855,-7.09,-8.31,-1.33976,-1.80053,0.25287,-2.5063,-0.01335,0.06075
2020-06-26,168.875,85.855,-7.09,-8.31,-1.33976,-1.80053,0.25287,-2.5063,0.02467,-0.00072
2020-06-29,168.875,85.855,-7.09,-8.31,-1.33976,-1.80053,0.25287,-2.5063,-0.0031,0.10509
2020-06-30,168.875,85.855,-7.09,-8.31,-1.33976,-1.80053,0.25287,-2.50143,-0.03806,-0.02719
2020-07-01,168.875,85.855,-7.09,-8.31,-1.33976,-1.80053,0.25287,-2.50143,-0.06348,-0.15449
2020-07-02,168.875,85.855,-7.09,-8.31,-1.33976,-1.80053,0.25287,-2.50143,-0.00272,0.13665
2020-07-06,168.875,85.855,-7.09,-8.31,-1.33976,-1.80053,0.25287,-2.50143,-0.07014,-0.09308
2020-07-07,168.875,85.855,-7.09,-8.31,-1.33976,-1.80053,0.25287,-2.50143,0.01459,0.06621
2020-07-08,168.875,85.855,-7.09,-8.31,-1.33976,-1.80053,0.25287,-2.50143,0.05638,0.0361
2020-07-09,168.875,85.855,-7.09,-8.31,-1.33976,-1.80053,0.25287,-2.50143,0.03053,0.08047
2020-07-10,168.875,85.855,-7.09,-8.31,-1.33976,-2.22892,0.25287,-2.50143,0.03158,0.06346
2020-07-13,168.875,85.855,-7.09,-8.31,-1.33976,-2.22892,0.25287,-2.50143,-0.06568,-0.16972
2020-07-14,168.875,85.855,-7.09,-8.31,-1.33976,-2.22892,0.25287,-2.50143,0.03324,0.10051
2020-07-15,168.875,85.855,-7.09,-8.31,-1.33976,-2.22892,0.25287,-2.50143,0.01555,-0.11416
2020-07-16,168.875,85.855,-7.09,-8.31,-1.33976,-2.22892,0.25287,-2.50143,0.07828,0.16474
2020-07-17,168.875,85.855,-7.09,-8.31,-1.85654,-2.22892,0.25287,-2.50143,0.001,-0.09811
2020-07-20,168.875,85.855,-7.09,-8.31,-1.85654,-2.22892,0.37508,-2.50143,-0.00027,0.08658
2020-07-21,168.875,85.855,-7.09,-8.31,-1.85654,-2.22892,0.37508,-2.50143,0.00027,0.08958
2020-07-22,168.875,85.855,-7.09,-8.31,-1.85654,-2.22892,0.37508,-2.50143,0.00088,0.11542
2020-07-23,168.875,85.855,-7.09,-8.31,-1.85654,-2.22892,0.37508,-2.50143,-0.00034,-0.0223
2020-07-24,168.875,85.855,-7.09,-8.31,-1.85654,-2.22892,0.37508,-2.50143,-0.00034,-0.08428
2020-07-27,168.875,85.855,-7.09,-8.31,-1.85654,-2.22892,0.37508,-2.50143,-0.02549,0.14844
2020-07-28,168.875,85.855,-7.09,-8.31,-1.85654,-2.22892,0.37508,-2.50143,-0.02352,-0.01838
2020-07-29,168.875,85.855,-7.09,-8.31,-1.85654,-2.22892,0.37508,-2.50143,-0.00143,-0.05152
2020-07-30,168.875,85.855,-7.09,-8.31,-1.85654,-2.22892,0.37508,-2.50143,0.00066,0.09792
2020-07-31,168.875,85.855,-7.09,-8.31,-1.85654,-2.22892,0.37508,-2.50143,0.05712,-0.02776
2020-08-03,168.875,85.855,-7.09,-8.31,-1.85654,-2.22892,0.37508,-2.50143,-0.06459,-0.01469
2020-08-04,168.875,85.855,-7.09,-8.31,-1.85654,-2.22892,0.37508,-2.50143,0.03574,0.03804
2020-08-05,168.875,85.855,-7.09,-8.31,-1.85654,-2.22892,0.37508,-2.50143,0.00225,-0.17363
2020-08-06,168.875,85.855,-7.09,-8.31,-1.85654,-2.22892,0.37508,-2.50143,-0.05273,-0.06593
2020-08-07,168.875,85.855,-7.09,-8.31,-1.85654,-2.22892,0.37508,-2.50143,-0.00222,-0.15113
2020-08-10,168.875,85.855,-7.09,-8.31,-1.85654,-2.22892,0.37508,-2.50143,-0.00032,0.05222
2020-08-11,168.875,85.855,-7.09,-8.31,-1.85654,-2.22892,0.37508,-2.50143,-0.00032,-0.24646
2020-08-12,168.875,85.855,-7.09,-8.31,-1.85654,-2.22892,0.37508,3.32085,-0.13318,-0.05972
2020-08-13,168.875,85.855,-7.09,-8.31,-1.85654,-1.74058,0.37508,3.32085,0.00886,-0.00246
2020-08-14,168.875,85.855,-7.09,-8.31,-1.85654,-1.74058,0.37508,3.32085,-0.0765,0.07615
2020-08-17,168.875,85.855,-7.09,-8.31,-1.85654,-1.74058,-1.35579,3.32085,0.04517,0.14655
2020-08-18,168.875,85.855,-7.09,-8.31,-1.85304,-1.74058,-1.35579,3.32085,0.05015,0.00156
2020-08-19,168.875,85.855,-7.09,-8.31,-1.85304,-1.74058,-1.39638,3.32085,0.00809,-0.08845
2020-08-20,168.875,85.855,-7.09,-8.31,-1.85304,-1.74058,-1.39638,3.32085,-0.01328,0.00901
2020-08-21,168.875,85.855,-7.09,-8.31,-1.85304,-1.74058,-1.39638,3.32085,-0.02389,0.0597
2020-08-24,168.875,85.855,-7.09,-8.31,-1.85304,-1.74058,-1.39638,3.32085,0.05604,0.00383
2020-08-25,168.875,85.855,-7.09,-8.31,-1.85304,-1.74058,-1.39638,3.32085,-0.02699,-0.2398
2020-08-26,168.875,85.855,-7.09,-8.31,-1.85304,-1.74058,-1.39638,3.32085,-0.02563,-0.09926
2020-08-27,168.875,85.855,-7.09,-8.31,-1.85304,-1.74058,-1.39638,3.32085,0.00161,-0.05378
2020-08-28,168.875,85.855,-7.09,-8.31,-1.85304,-1.74058,-1.39638,3.32085,-0.08928,0.19166
2020-08-31,168.875,85.855,-7.09,-8.31,-1.85304,-1.74058,-1.39638,3.32085,0.03169,0.0009
2020-09-01,168.875,85.855,-7.09,-8.31,-1.85304,-1.74058,-1.39638,3.32085,0.02778,0.09136
2020-09-02,168.875,85.855,-7.09,-8.31,-1.85304,-1.74058,-1.39638,3.32085,0.00807,0.22334
2020-09-03,168.875,85.855,-7.09,-8.31,-1.85304,-1.74058,-1.39638,3.32085,0.04528,0.0101
2020-09-04,168.875,85.855,-7.09,-8.31,-1.85304,-1.74058,-1.39638,3.32085,-0.01291,-0.10089
2020-09-08,168.875,85.855,-7.09,-8.31,-1.85304,-1.74058,-1.39706,3.32085,0.01827,0.30222
2020-09-09,168.875,85.855,-7.09,-8.31,-1.85304,-1.74058,-1.39706,3.32085,0.02096,-0.29569
2020-09-10,168.875,85.855,-7.09,-8.31,-1.85304,-1.74058,-1.39706,3.32085,-0.0113,0.04206
2020-09-11,168.875,85.855,-7.09,-8.31,-1.85304,-0.98893,-1.39706,2.90533,0.02508,0.2694
2020-09-14,168.875,85.855,-7.09,-8.31,-1.85304,-0.98893,-1.39706,2.90533,0.02371,-0.12646
2020-09-15,168.875,85.855,-7.09,-8.31,-1.85304,-0.98893,-1.39706,2.90533,0.00642,-0.12433
2020-09-16,168.875,85.855,-7.09,-8.31,-1.85304,-0.98893,-1.34782,2.90533,0.0137,-0.05203
2020-09-17,168.875,85.855,-7.09,-8.31,-1.85304,-0.98893,-1.34782,2.90533,0.02669,0.29681
2020-09-18,168.875,85.855,-7.09,-8.31,-1.63984,-0.98893,-1.34782,2.90533,0.02597,0.03215
2020-09-21,168.875,85.855,-7.09,-8.31,-1.63984,-0.98893,-1.34782,2.90533,-0.00023,0.01625
2020-09-22,168.875,85.855,-7.09,-8.31,-1.63984,-0.98893,-1.34782,2.90533,-0.00023,-0.25141
2020-09-23,168.875,85.855,-7.09,-8.31,-1.63984,-0.98893,-1.34782,2.90533,0.06571,-0.09441
2020-09-24,168.875,85.855,-7.09,-8.31,-1.63984,-0.98893,-1.34782,2.90533,-0.03158,0.07589
2020-09-25,168.875,85.855,-7.09,-8.31,-1.63984,-0.98893,-1.34782,2.90533,-0.00026,0.10808
2020-09-28,168.875,85.855,-7.09,-8.31,-1.63984,-0.98893,-1.34782,2.90533,-0.07185,-0.06588
2020-09-29,168.875,85.855,-7.09,-8.31,-1.63984,-0.98893,-1.34782,2.90533,0.02184,0.05121
2020-09-30,168.875,85.855,-7.09,-8.31,-1.63984,-0.98893,-1.34782,2.91206,-0.00506,-0.14216
2020-10-01,168.875,85.855,-7.09,-8.31,-1.63984,-0.98893,-1.34782,2.91206,-0.0086,0.07733
2020-10-02,168.875,85.855,-7.09,-8.31,-1.63984,-0.98893,-1.34782,2.91206,-0.00034,-0.09086
2020-10-05,168.875,85.855,-7.09,-8.31,-1.63984,-0.98893,-1.34782,2.91206,0.0009,-0.08906
2020-10-06,168.875,85.855,-7.09,-8.31,-1.63984,-0.98893,-1.34782,2.91206,-0.08092,-0.00697
2020-10-07,168.875,85.855,-7.09,-8.31,-1.63984,-0.98893,-1.34782,2.91206,-0.01332,-0.08722
2020-10-08,168.875,85.855,-7.09,-8.31,-1.63984,-0.98893,-1.34782,2.91206,0.04111,0.03734
2020-10-09,168.875,85.855,-7.09,-8.31,-1.63984,-0.98893,-1.34782,2.78804,-0.01315,0.03966
2020-10-13,177.084,98.148,-14.151,-16.464,-1.63984,-0.75924,-1.34782,2.78804,0.01622,0.13373
2020-10-14,177.084,98.148,-14.151,-16.464,-1.63984,-0.75924,-1.34782,2.78804,-0.01228,-0.00689
2020-10-15,177.084,98.148,-14.151,-16.464,-1.63984,-0.75924,-1.34782,2.78804,0.05292,0.11638
2020-10-16,177.084,98.148,-14.151,-16.464,-1.63935,-0.75924,-1.34782,2.78804,0.02327,0.01487
2020-10-19,177.084,98.148,-14.151,-16.464,-1.63935,-0.75924,-1.21891,2.78804,-0.0007,0.0371
2020-10-20,177.084,98.148,-14.151,-16.464,-1.63935,-0.75924,-1.21891,2.78804,0.019,-0.04545
2020-10-21,177.084,98.148,-14.151,-16.464,-1.63935,-0.75924,-1.21891,2.78804,-0.07708,-0.12935
2020-10-22,177.084,98.148,-14.151,-16.464,-1.63935,-0.75924,-1.21891,2.78804,0.00225,-0.21049
2020-10-23,177.084,98.148,-14.151,-16.464,-1.63935,-0.75924,-1.21891,2.78804,-0.03874,0.01163
2020-10-26,177.084,98.148,-14.151,-16.464,-1.63935,-0.75924,-1.21891,2.78804,0.01118,0.00276
2020-10-27,177.084,98.148,-14.151,-16.464,-1.63935,-0.75924,-1.21891,2.78804,0.01456,0.12925
2020-10-28,177.084,98.148,-14.151,-16.464,-1.63935,-0.75924,-1.21891,2.78804,0.02701,0.10197
2020-10-29,177.084,98.148,-14.151,-16.464,-1.63935,-0.75924,-1.21891,2.78804,-0.00367,0.0226
2020-10-30,177.084,98.148,-14.151,-16.464,-1.63935,-0.75924,-1.21891,2.78804,-0.04769,-0.16061
2020-11-02,177.084,98.148,-14.151,-16.464,-1.63935,-0.75924,-1.21891,2.78804,-0.02889,0.1577
2020-11-03,177.084,98.148,-14.151,-16.464,-1.63935,-0.75924,-1.21891,2.78804,-0.00019,-0.19934
2020-11-04,177.084,98.148,-14.151,-16.464,-1.63935,-0.75924,-1.21891,2.78804,0.02638,0.21635
2020-11-05,177.084,98.148,-14.151,-16.464,-1.63935,-0.75924,-1.21891,2.78804,0.07385,-0.12205
2020-11-06,177.084,98.148,-14.151,-16.464,-1.63935,-0.75924,-1.21891,2.78804,0.02452,-0.10706
2020-11-09,177.084,98.148,-14.151,-16.464,-1.63935,-0.75924,-1.21891,2.78804,0.00186,-0.32956
2020-11-10,177.084,98.148,-14.151,-16.464,-1.63935,-0.75924,-1.21891,2.78804,-0.09487,-0.05779
2020-11-12,177.084,98.148,-14.151,-16.464,-1.63935,-1.14878,-1.21891,-2.06381,0.05146,0.20255
2020-11-13,177.084,98.148,-14.151,-16.464,-1.63935,-1.14878,-1.21891,-2.06381,0.05112,0.0403
2020-11-16,177.084,98.148,-14.151,-16.464,-1.63935,-1.14878,1.96816,-2.06381,0.02749,-0.0423
2020-11-17,177.084,98.148,-14.151,-16.464,-1.63935,-1.14878,1.96816,-2.06381,0.00364,0.001
2020-11-18,177.084,98.148,-14.151,-16.464,-1.55043,-1.14878,1.95127,-2.06381,-0.00794,0.01792
2020-11-19,177.084,98.148,-14.151,-16.464,-1.55043,-1.14878,1.95127,-2.06381,0.00361,0.02135
2020-11-20,177.084,98.148,-14.151,-16.464,-1.55043,-1.14878,1.95127,-2.06381,0.04689,0.05792
2020-11-23,177.084,98.148,-14.151,-16.464,-1.55043,-1.14878,1.95127,-2.06381,-0.00033,-0.09111
2020-11-24,177.084,98.148,-14.151,-16.464,-1.55043,-1.14878,1.95127,-2.06381,-0.05488,-0.03351
2020-11-25,177.084,98.148,-14.151,-16.464,-1.55043,-1.14878,1.95127,-2.06381,-0.0025,0.05531
2020-11-27,177.084,98.148,-14.151,-16.464,-1.55043,-1.14878,1.95127,-2.06381,-0.02907,-0.07943
2020-11-30,177.084,98.148,-14.151,-16.464,-1.55043,-1.14878,1.95127,-2.06381,-0.02291,-0.06219
2020-12-01,177.084,98.148,-14.151,-16.464,-1.55043,-1.14878,1.95127,-2.06381,0.02394,-0.17621
2020-12-02,177.084,98.148,-14.151,-16.464,-1.55043,-1.14878,1.95127,-2.06381,-0.02345,0.07403
2020-12-03,177.084,98.148,-14.151,-16.464,-1.55043,-1.14878,1.95127,-2.06381,0.00047,0.08801
2020-12-04,177.084,98.148,-14.151,-16.464,-1.55043,-1.14878,1.95127,-2.06381,0.0196,-0.05982
2020-12-07,177.084,98.148,-14.151,-16.464,-1.55043,-1.14878,1.95127,-2.06381,-0.00177,0.29101
2020-12-08,177.084,98.148,-14.151,-16.464,-1.55043,-1.14878,1.92553,-2.06381,0.0436,0.0642
2020-12-09,177.084,98.148,-14.151,-16.464,-1.55043,-1.14878,1.92553,-2.06381,-0.01079,0.01256
2020-12-10,177.084,98.148,-14.151,-16.464,-1.55043,-1.66881,1.92553,-2.06381,0.01508,0.1956
2020-12-11,177.084,98.148,-14.151,-16.464,-1.55043,-1.66881,1.92553,-2.06381,0.03571,0.12476
2020-12-14,177.084,98.148,-14.151,-16.464,-1.55043,-1.66881,1.92553,-2.06381,-0.00318,-0.24999
2020-12-15,177.084,98.148,-14.151,-16.464,-1.55043,-1.66881,1.92553,-2.06381,0.01446,-0.16843
2020-12-16,177.084,98.148,-14.151,-16.464,-1.27921,-1.66881,1.9862,-2.06381,-0.04909,-0.05019
2020-12-17,177.084,98.148,-14.151,-16.464,-1.27921,-1.66881,1.9862,-2.06381,-0.00295,-0.00093
2020-12-18,177.084,98.148,-14.151,-16.464,-1.27921,-1.66881,1.9862,-2.06381,0.04089,0.14776
2020-12-21,177.084,98.148,-14.151,-16.464,-1.27921,-1.66881,1.9862,-2.06381,-0.03115,0.18127
2020-12-22,177.084,98.148,-14.151,-16.464,-1.27921,-1.66881,1.9862,-2.05634,-0.00083,0.1003
2020-12-23,177.084,98.148,-14.151,-16.464,-1.27921,-1.66881,1.9862,-2.05634,0.02401,-0.47943
2020-12-24,177.084,98.148,-14.151,-16.464,-1.27921,-1.66881,1.9862,-2.05634,-0.05393,0.21481
2020-12-28,177.084,98.148,-14.151,-16.464,-1.27921,-1.66881,1.9862,-2.05634,0.0136,0.00076
2020-12-29,177.084,98.148,-14.151,-16.464,-1.27921,-1.66881,1.9862,-2.05634,-0.00135,0.12918
2020-12-30,177.084,98.148,-14.151,-16.464,-1.27921,-1.66881,1.9862,-2.05634,-0.0255,-0.02914
2020-12-31,177.084,98.148,-14.151,-16.464,-1.27921,-1.66881,1.9862,-2.05634,-0.00028,0.09372
2021-01-04,178.942,101.607,-6.417,-9.194,-1.27921,-1.66881,1.9862,-2.05634,0.00198,0.02933
2021-01-05,178.942,101.607,-6.417,-9.194,-1.27921,-1.66881,1.9862,-2.05634,0.04737,-0.03037
2021-01-06,178.942,101.607,-6.417,-9.194,-1.27921,-1.66881,1.9862,-2.05634,-0.0491,-0.0663
2021-01-07,178.942,101.607,-6.417,-9.194,-1.27921,-1.66881,1.9862,-2.05634,-0.03804,-0.20977
2021-01-08,178.942,101.607,-6.417,-9.194,-1.27921,-1.66881,1.9862,-2.05634,0.00272,-0.01723
2021-01-11,178.942,101.607,-6.417,-9.194,-1.27921,-1.66881,1.9862,-2.05634,-0.00024,-0.03746
2021-01-12,178.942,101.607,-6.417,-9.194,-1.27921,-1.66881,1.9862,-2.05634,0.02252,-0.21519
2021-01-13,178.942,101.607,-6.417,-9.194,-1.27921,-1.66881,1.9862,-2.05634,0.00031,0.1345
2021-01-14,178.942,101.607,-6.417,-9.194,-1.27921,-2.08885,1.9862,-2.05634,-0.02087,0.08246
2021-01-15,178.942,101.607,-6.417,-9.194,-1.27921,-2.08885,1.9862,-3.17797,0.01561,0.04923
2021-01-19,178.942,101.607,-6.417,-9.194,-1.27921,-2.08885,1.9862,-3.17797,0.04523,0.02582
2021-01-20,178.942,101.607,-6.417,-9.194,-0.79343,-2.08885,1.9862,-3.17797,0.01658,-0.05774
2021-01-21,178.942,101.607,-6.417,-9.194,-0.79343,-2.08885,1.9518,-3.17797,0.03198,-0.09265
2021-01-22,178.942,101.607,-6.417,-9.194,-0.79343,-2.08885,1.9518,-3.17797,-0.01017,0.05931
2021-01-25,178.942,101.607,-6.417,-9.194,-0.79343,-2.08885,1.9518,-3.17797,0.01089,0.18419
2021-01-26,178.942,101.607,-6.417,-9.194,-0.79343,-2.08885,1.9518,-3.17797,0.0074,-0.04478
2021-01-27,178.942,101.607,-6.417,-9.194,-0.79343,-2.08885,1.9518,-3.17797,-0.02782,-0.01431
2021-01-28,178.942,101.607,-6.417,-9.194,-0.79343,-2.08885,1.9518,-3.17797,-0.01097,-0.04424
2021-01-29,178.942,101.607,-6.417,-9.194,-0.79343,-2.08885,1.9518,-3.17797,-0.00212,-0.09251
2021-02-01,178.942,101.607,-6.417,-9.194,-0.79343,-2.08885,1.9518,-3.17797,-0.02033,0.01404
2021-02-02,178.942,101.607,-6.417,-9.194,-0.79343,-2.08885,1.9518,-3.17797,-0.03506,-0.11217
2021-02-03,178.942,101.607,-6.417,-9.194,-0.79343,-2.08885,1.9518,-3.17797,0.01319,-0.06257
2021-02-04,178.942,101.607,-6.417,-9.194,-0.79343,-2.08885,1.9518,-3.17797,-0.00115,-0.2858
2021-02-05,178.942,101.607,-6.417,-9.194,-0.79343,-2.08885,1.9518,-3.17797,0.00396,-0.19606
2021-02-08,178.942,101.607,-6.417,-9.194,-0.79343,-2.08885,1.9518,-3.17797,-0.05278,0.06376
2021-02-09,178.942,101.607,-6.417,-9.194,-0.79343,-2.08885,1.9518,-3.17797,0.00436,0.06913
2021-02-10,178.942,101.607,-6.417,-9.194,-0.79343,-1.92392,1.9518,-3.17797,-0.03377,-0.06071
2021-02-11,178.942,101.607,-6.417,-9.194,-0.79343,-1.92392,1.9518,-3.17797,-6e-05,0.0759
2021-02-12,178.942,101.607,-6.417,-9.194,-0.79343,-1.92392,1.9518,-2.11937,0.07885,-0.11137
2021-02-16,178.942,101.607,-6.417,-9.194,-0.79343,-1.92392,0.31172,-2.11937,-0.01011,-0.13541
2021-02-17,178.942,101.607,-6.417,-9.194,-0.42802,-1.92392,0.43051,-2.11937,-0.09808,0.14548
2021-02-18,178.942,101.607,-6.417,-9.194,-0.42802,-1.92392,0.43051,-2.11937,0.03012,-0.16245
2021-02-19,178.942,101.607,-6.417,-9.194,-0.42802,-1.92392,0.43051,-2.11937,-0.04224,-0.30883
2021-02-22,178.942,101.607,-6.417,-9.194,-0.42802,-1.92392,0.43051,-2.11937,-0.05117,0.03349
